t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.060000000000000000e+02,5.000000000000000000e+01,1.727529223283688395e+02,-1.227529223283688395e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,1.715168417096857354e+02,-1.215168417096857354e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.475999999999999801e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,1.715168417096857354e+02,-1.215168417096857354e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.504999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,1.702807610910026028e+02,-1.202807610910026028e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.507999999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,1.701528906821733074e+02,-1.201528906821733074e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.527000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,1.693430447595877979e+02,-1.193430447595877979e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.539999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,1.687889396546609078e+02,-1.187889396546609078e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.542999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,1.686610692458316123e+02,-1.186610692458316123e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.571999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,1.674249886271484797e+02,-1.174249886271484797e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.575000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,1.672971182183191843e+02,-1.172971182183191843e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.595000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,1.664446488261239381e+02,-1.164446488261239381e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.603999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,1.660610375996360801e+02,-1.160610375996360801e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.629999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,1.649528273897822430e+02,-1.149528273897822430e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.636999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,1.646544631025139154e+02,-1.146544631025139154e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.656000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,1.638446171799284059e+02,-1.138446171799284059e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.668999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,1.632905120750014873e+02,-1.132905120750014873e+02,-0.000000000000000000e+00,7.500000000000000000e+01,3.668999999999999773e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,1.632905120750014873e+02,-1.132905120750014873e+02,0.000000000000000000e+00,7.500000000000000000e+01,3.697999999999999687e+01,5.000000000000000000e+01,1.000000000000000000e+00
